time,action,tag,entry,sl,tp,status,outcome,exit,r
2026-04-24 13:35:00,SELL,ENGULFING,4692.122,4702.375,4690.244,CLOSED,SL@0,4702.375,-1.029
2026-04-24 13:40:00,SELL,ZONE_BOUNCE,4703.671,4715.108,4702.794,CLOSED,SL@3,4703.013,0.031
2026-04-24 13:45:00,SELL,ZONE_BOUNCE,4707.93,4719.355,4702.794,CLOSED,SL@1,4706.646,0.086
2026-04-24 13:50:00,SELL,ZONE_BOUNCE,4711.819,4724.0,4702.103,CLOSED,SL@2,4706.961,0.374
2026-04-24 13:55:00,SELL,ENGULFING,4706.095,4718.175,4702.103,CLOSED,SL@1,4705.097,0.058
2026-04-24 14:00:00,SELL,ZONE_BOUNCE,4711.836,4723.938,4702.103,CLOSED,SL@2,4706.97,0.377
2026-04-24 16:50:00,BUY,ZONE_BOUNCE,4722.075,4715.187,4726.434,CLOSED,SL@2,4724.255,0.273
2026-04-24 17:30:00,BUY,ZONE_BOUNCE,4723.2,4716.857,4726.849,CLOSED,SL@2,4725.024,0.24
2026-04-24 17:35:00,BUY,ZONE_BOUNCE,4721.141,4714.727,4726.849,CLOSED,SL@2,4723.995,0.398
2026-04-24 17:40:00,BUY,ZONE_BOUNCE,4722.04,4715.531,4726.849,CLOSED,SL@3,4725.646,0.508
2026-04-27 08:00:00,BUY,ZONE_BOUNCE,4713.602,4708.225,4715.753,CLOSED,SL@1,4714.14,0.044
2026-04-27 14:20:00,SELL,ZONE_BOUNCE,4695.075,4703.521,4693.085,CLOSED,SL@3,4693.583,0.141
2026-04-27 14:40:00,SELL,ZONE_BOUNCE,4693.23,4702.997,4693.085,CLOSED,SL@3,4693.121,-0.02
2026-04-27 14:45:00,SELL,ZONE_BOUNCE,4693.289,4702.768,4693.085,CLOSED,SL@3,4693.136,-0.016
2026-04-27 17:30:00,SELL,ZONE_BOUNCE,4679.57,4686.029,4667.3,CLOSED,SL@0,4686.029,-1.046
2026-04-27 17:35:00,SELL,ZONE_BOUNCE,4684.757,4691.618,4668.103,CLOSED,SL@1,4680.594,0.563
2026-04-27 17:40:00,SELL,ZONE_BOUNCE,4680.4,4687.589,4668.103,CLOSED,SL@1,4677.326,0.386
2026-04-28 08:35:00,SELL,ZONE_BOUNCE,4632.554,4643.572,4623.454,CLOSED,SL@1,4630.279,0.179
2026-04-28 13:00:00,SELL,PIN_BAR,4593.699,4608.293,4570.744,CLOSED,SL@1,4587.96,0.373
2026-04-28 15:00:00,SELL,ZONE_BOUNCE,4574.194,4588.865,4570.888,CLOSED,SL@3,4571.715,0.149
2026-04-28 15:05:00,SELL,ZONE_BOUNCE,4575.989,4590.219,4570.888,CLOSED,SL@3,4572.163,0.248
2026-04-28 15:10:00,SELL,ENGULFING,4572.741,4586.935,4570.888,CLOSED,SL@3,4571.351,0.077
2026-04-28 15:15:00,SELL,ZONE_BOUNCE,4572.586,4585.799,4570.888,CLOSED,SL@3,4571.312,0.074
2026-04-29 08:55:00,SELL,ZONE_BOUNCE,4574.6,4582.842,4564.379,CLOSED,SL@1,4572.045,0.274
2026-04-29 09:05:00,SELL,ZONE_BOUNCE,4574.218,4581.942,4564.379,CLOSED,SL@1,4571.758,0.28
2026-04-29 10:50:00,SELL,ZONE_BOUNCE,4567.78,4574.897,4564.379,CLOSED,SL@3,4565.229,0.316
2026-04-29 11:00:00,SELL,ZONE_BOUNCE,4569.77,4577.284,4564.379,CLOSED,SL@2,4567.075,0.319
2026-04-29 11:05:00,SELL,ZONE_BOUNCE,4567.955,4575.517,4564.379,CLOSED,SL@2,4566.167,0.197
2026-04-29 11:10:00,SELL,ENGULFING,4566.823,4574.214,4564.379,CLOSED,SL@3,4564.99,0.207
2026-04-29 11:20:00,SELL,ZONE_BOUNCE,4567.908,4574.835,4564.247,CLOSED,SL@3,4565.162,0.353
2026-04-29 11:35:00,SELL,ZONE_BOUNCE,4567.522,4574.321,4564.247,CLOSED,SL@3,4565.066,0.317
2026-04-29 11:40:00,SELL,PIN_BAR,4567.009,4573.874,4564.247,CLOSED,SL@3,4564.938,0.258
2026-04-29 11:45:00,SELL,ZONE_BOUNCE,4566.925,4573.664,4564.247,CLOSED,SL@3,4564.916,0.254
2026-04-29 14:35:00,SELL,ZONE_BOUNCE,4539.27,4551.643,4510.173,CLOSED,SL@0,4551.643,-1.024
2026-04-29 16:45:00,SELL,ZONE_BOUNCE,4550.059,4560.063,4541.998,CLOSED,SL@1,4548.044,0.171
2026-04-29 16:50:00,SELL,ENGULFING,4546.408,4556.134,4541.998,CLOSED,SL@2,4544.203,0.196
2026-04-29 16:55:00,SELL,ZONE_BOUNCE,4544.528,4553.884,4541.998,CLOSED,SL@1,4543.896,0.036
2026-04-29 17:00:00,SELL,ZONE_BOUNCE,4545.178,4553.876,4541.998,CLOSED,SL@3,4542.793,0.24
2026-04-29 17:05:00,SELL,ZONE_BOUNCE,4544.882,4553.211,4541.998,CLOSED,SL@1,4544.161,0.051
2026-04-29 17:10:00,SELL,ZONE_BOUNCE,4550.488,4559.116,4541.998,CLOSED,SL@1,4548.365,0.211
2026-04-29 17:15:00,SELL,PIN_BAR,4550.325,4558.282,4541.998,CLOSED,SL@1,4548.243,0.224
2026-04-29 17:20:00,SELL,ENGULFING,4549.429,4556.904,4542.678,CLOSED,SL@2,4546.053,0.411
2026-04-29 17:25:00,SELL,ZONE_BOUNCE,4553.083,4560.558,4542.678,CLOSED,SL@2,4547.881,0.656
2026-04-29 17:30:00,SELL,ENGULFING,4547.174,4555.183,4542.678,CLOSED,SL@3,4543.802,0.384
2026-04-29 17:35:00,SELL,ENGULFING,4543.994,4551.888,4542.678,CLOSED,SL@3,4543.007,0.087
2026-04-29 17:40:00,SELL,ZONE_BOUNCE,4545.14,4552.754,4542.678,CLOSED,SL@3,4543.293,0.203
2026-04-29 17:45:00,SELL,ZONE_BOUNCE,4544.524,4551.646,4542.678,CLOSED,SL@3,4543.14,0.152
2026-04-29 17:50:00,SELL,ENGULFING,4543.247,4550.322,4542.678,CLOSED,SL@3,4542.82,0.018
2026-04-29 17:55:00,SELL,ZONE_BOUNCE,4543.618,4550.649,4542.678,CLOSED,SL@3,4542.913,0.058
2026-04-30 14:55:00,BUY,ENGULFING,4621.86,4610.998,4626.083,CLOSED,SL@1,4622.916,0.07
2026-04-30 15:00:00,BUY,ZONE_BOUNCE,4619.962,4609.628,4626.083,CLOSED,SL@1,4621.492,0.119
2026-04-30 15:05:00,BUY,ZONE_BOUNCE,4617.469,4607.023,4626.083,CLOSED,SL@3,4623.93,0.59
2026-04-30 15:10:00,BUY,ENGULFING,4623.291,4612.422,4626.083,CLOSED,SL@1,4623.989,0.037
2026-04-30 15:15:00,BUY,ZONE_BOUNCE,4619.976,4609.063,4626.083,CLOSED,SL@2,4623.029,0.252
2026-04-30 15:20:00,BUY,ZONE_BOUNCE,4619.746,4609.097,4626.083,CLOSED,SL@3,4624.499,0.418
2026-04-30 15:25:00,BUY,ENGULFING,4620.594,4610.269,4626.083,CLOSED,SL@2,4623.338,0.237
2026-04-30 15:30:00,BUY,ENGULFING,4623.302,4613.342,4626.083,CLOSED,SL@3,4625.388,0.179
2026-04-30 15:35:00,BUY,ZONE_BOUNCE,4623.432,4613.995,4626.083,CLOSED,SL@1,4624.095,0.038
2026-04-30 15:40:00,BUY,ZONE_BOUNCE,4615.53,4605.531,4626.083,CLOSED,SL@0,4605.531,-1.03
2026-05-01 13:30:00,SELL,ENGULFING,4589.163,4597.731,4589.005,CLOSED,SL@3,4589.044,-0.021
2026-05-01 13:35:00,SELL,ZONE_BOUNCE,4598.521,4608.921,4589.005,CLOSED,SL@0,4608.921,-1.029
2026-05-01 17:30:00,BUY,ZONE_BOUNCE,4632.093,4624.912,4643.044,CLOSED,SL@1,4634.831,0.339
2026-05-01 17:50:00,BUY,ZONE_BOUNCE,4627.695,4621.317,4643.044,CLOSED,SL@1,4631.532,0.555
2026-05-01 17:55:00,BUY,ENGULFING,4630.435,4623.365,4643.044,CLOSED,SL@0,4623.365,-1.042
2026-05-04 09:15:00,SELL,ZONE_BOUNCE,4583.688,4589.617,4575.707,CLOSED,SL@1,4581.693,0.286
2026-05-04 10:50:00,SELL,ZONE_BOUNCE,4566.263,4580.057,4525.775,CLOSED,SL@1,4556.141,0.712
2026-05-04 13:10:00,SELL,ZONE_BOUNCE,4572.364,4583.295,4560.997,CLOSED,SL@3,4563.839,0.752
2026-05-04 13:15:00,SELL,ZONE_BOUNCE,4565.826,4577.814,4560.997,CLOSED,SL@1,4564.619,0.076
2026-05-04 13:20:00,SELL,ZONE_BOUNCE,4564.748,4575.979,4560.997,CLOSED,SL@3,4561.935,0.224
2026-05-04 13:25:00,SELL,ENGULFING,4562.659,4573.531,4560.997,CLOSED,SL@3,4561.413,0.087
2026-05-04 13:30:00,SELL,ENGULFING,4560.715,4571.071,4557.4,CLOSED,SL@3,4558.229,0.211
2026-05-04 13:35:00,SELL,ZONE_BOUNCE,4569.813,4581.827,4560.997,CLOSED,SL@2,4565.405,0.342
2026-05-04 13:40:00,SELL,ZONE_BOUNCE,4566.651,4578.426,4560.997,CLOSED,SL@2,4563.824,0.215
2026-05-04 13:45:00,SELL,ZONE_BOUNCE,4565.395,4577.179,4560.997,CLOSED,SL@3,4562.097,0.254
2026-05-04 13:50:00,SELL,ENGULFING,4561.464,4572.771,4560.997,CLOSED,SL@3,4561.114,0.004
2026-05-04 13:55:00,SELL,ZONE_BOUNCE,4562.858,4574.247,4560.997,CLOSED,SL@3,4561.462,0.096
2026-05-04 14:00:00,SELL,ZONE_BOUNCE,4564.061,4575.19,4560.997,CLOSED,SL@3,4561.763,0.18
2026-05-04 14:05:00,SELL,ENGULFING,4560.163,4571.033,4557.4,CLOSED,SL@3,4558.091,0.163
2026-05-04 14:15:00,SELL,ZONE_BOUNCE,4560.2,4571.609,4557.4,CLOSED,SL@1,4559.5,0.035
2026-05-04 14:20:00,SELL,ZONE_BOUNCE,4572.745,4585.586,4560.997,CLOSED,SL@1,4569.808,0.205
2026-05-04 17:20:00,SELL,ZONE_BOUNCE,4528.953,4541.356,4514.131,CLOSED,SL@2,4521.542,0.573
2026-05-05 08:45:00,SELL,ZONE_BOUNCE,4549.517,4555.796,4548.493,CLOSED,SL@3,4548.749,0.075
2026-05-05 08:50:00,SELL,ZONE_BOUNCE,4551.502,4557.713,4548.493,CLOSED,SL@0,4557.713,-1.048
2026-05-05 08:55:00,SELL,ZONE_BOUNCE,4556.945,4563.596,4548.493,CLOSED,SL@1,4554.832,0.273
2026-05-05 09:00:00,SELL,ZONE_BOUNCE,4558.165,4564.774,4548.493,CLOSED,SL@1,4555.747,0.32
2026-05-05 09:05:00,SELL,ENGULFING,4554.876,4561.692,4548.493,CLOSED,SL@1,4553.28,0.19
2026-05-05 09:20:00,SELL,ENGULFING,4554.143,4560.825,4548.493,CLOSED,SL@1,4552.73,0.166
2026-05-05 09:50:00,SELL,ENGULFING,4553.895,4560.347,4551.036,CLOSED,SL@1,4553.18,0.064
2026-05-05 09:55:00,SELL,ZONE_BOUNCE,4554.079,4560.061,4551.036,CLOSED,SL@2,4552.558,0.204
2026-05-05 10:05:00,SELL,ZONE_BOUNCE,4555.531,4561.0,4551.036,CLOSED,SL@2,4553.283,0.356
2026-05-05 10:10:00,SELL,ENGULFING,4552.214,4557.819,4551.036,CLOSED,SL@3,4551.331,0.104
2026-05-05 10:15:00,SELL,ZONE_BOUNCE,4552.765,4558.357,4551.036,CLOSED,SL@3,4551.468,0.178
2026-05-05 10:20:00,SELL,ZONE_BOUNCE,4552.308,4557.878,4551.036,CLOSED,SL@3,4551.354,0.117
2026-05-05 10:25:00,SELL,ZONE_BOUNCE,4552.761,4557.913,4551.036,CLOSED,SL@3,4551.467,0.193
2026-05-05 10:30:00,SELL,ENGULFING,4547.864,4553.569,4543.248,CLOSED,SL@0,4553.569,-1.053
2026-05-05 10:35:00,SELL,ZONE_BOUNCE,4553.073,4559.507,4551.036,CLOSED,SL@3,4551.545,0.191
2026-05-05 10:40:00,SELL,ZONE_BOUNCE,4550.794,4556.97,4548.247,CLOSED,SL@3,4548.883,0.261
2026-05-05 11:10:00,SELL,ZONE_BOUNCE,4550.023,4557.035,4548.247,CLOSED,SL@1,4549.579,0.021
2026-05-05 11:15:00,SELL,ZONE_BOUNCE,4552.411,4559.264,4551.036,CLOSED,SL@3,4551.38,0.107
2026-05-05 11:20:00,SELL,ZONE_BOUNCE,4550.045,4557.226,4548.247,CLOSED,SL@0,4557.226,-1.042
2026-05-05 11:25:00,SELL,ZONE_BOUNCE,4553.933,4561.434,4551.036,CLOSED,SL@0,4561.434,-1.04
2026-05-05 11:40:00,SELL,PIN_BAR,4556.68,4563.768,4551.036,CLOSED,SL@0,4563.768,-1.042
2026-05-06 11:45:00,BUY,ZONE_BOUNCE,4699.845,4687.936,4705.797,CLOSED,SL@1,4701.333,0.1
2026-05-06 11:50:00,BUY,ZONE_BOUNCE,4697.865,4686.396,4705.797,CLOSED,SL@1,4699.848,0.147
2026-05-06 11:55:00,BUY,ZONE_BOUNCE,4697.932,4687.099,4705.797,CLOSED,SL@0,4687.099,-1.028
2026-05-06 13:25:00,BUY,ENGULFING,4685.459,4671.655,4688.831,CLOSED,SL@1,4686.302,0.039
2026-05-06 13:30:00,BUY,ZONE_BOUNCE,4685.326,4672.53,4688.831,CLOSED,SL@3,4687.955,0.182
2026-05-06 13:35:00,BUY,ENGULFING,4697.872,4683.061,4706.757,CLOSED,SL@1,4700.093,0.13
2026-05-06 13:45:00,BUY,ZONE_BOUNCE,4695.61,4682.382,4705.878,CLOSED,SL@2,4700.744,0.365
2026-05-06 14:55:00,BUY,ZONE_BOUNCE,4701.691,4690.154,4705.878,CLOSED,SL@3,4704.832,0.246
2026-05-06 15:00:00,BUY,ZONE_BOUNCE,4703.039,4691.94,4705.878,CLOSED,SL@3,4705.169,0.165
2026-05-06 15:10:00,BUY,ZONE_BOUNCE,4698.782,4687.815,4705.878,CLOSED,SL@1,4700.556,0.134
2026-05-06 15:15:00,BUY,ZONE_BOUNCE,4696.755,4685.78,4705.878,CLOSED,SL@2,4701.317,0.388
2026-05-06 15:20:00,BUY,ENGULFING,4701.68,4690.743,4705.878,CLOSED,SL@1,4702.73,0.069
2026-05-06 15:25:00,BUY,ZONE_BOUNCE,4698.846,4688.433,4705.878,CLOSED,SL@0,4688.433,-1.029
2026-05-07 10:15:00,BUY,ZONE_BOUNCE,4734.731,4727.602,4739.301,CLOSED,SL@1,4735.873,0.118
2026-05-07 10:20:00,BUY,ZONE_BOUNCE,4731.412,4724.25,4739.301,CLOSED,SL@1,4733.384,0.233
2026-05-07 10:25:00,BUY,ZONE_BOUNCE,4732.752,4725.506,4739.301,CLOSED,SL@1,4734.389,0.185
2026-05-07 10:30:00,BUY,ZONE_BOUNCE,4732.423,4725.598,4739.301,CLOSED,SL@3,4737.582,0.712
2026-05-07 10:35:00,BUY,ZONE_BOUNCE,4730.434,4723.626,4736.182,CLOSED,SL@3,4734.745,0.589
2026-05-07 10:50:00,BUY,ZONE_BOUNCE,4736.079,4728.874,4736.182,CLOSED,SL@3,4736.156,-0.031
2026-05-07 11:00:00,BUY,ZONE_BOUNCE,4735.937,4729.554,4736.182,CLOSED,SL@3,4736.121,-0.018
2026-05-07 11:05:00,BUY,ZONE_BOUNCE,4735.621,4729.645,4736.182,CLOSED,SL@1,4735.761,-0.027
2026-05-07 11:10:00,BUY,ZONE_BOUNCE,4733.9,4728.017,4736.182,CLOSED,SL@0,4728.017,-1.051
2026-05-07 11:15:00,BUY,ZONE_BOUNCE,4730.517,4724.291,4736.182,CLOSED,SL@3,4734.766,0.634
2026-05-07 11:20:00,BUY,PIN_BAR,4730.627,4724.463,4736.182,CLOSED,SL@3,4734.793,0.627
2026-05-07 11:25:00,BUY,ENGULFING,4734.48,4727.848,4736.182,CLOSED,SL@3,4735.756,0.147
2026-05-07 11:30:00,BUY,ZONE_BOUNCE,4732.708,4725.81,4736.182,CLOSED,SL@2,4734.445,0.208
2026-05-07 13:05:00,BUY,ZONE_BOUNCE,4739.197,4728.925,4739.524,CLOSED,SL@3,4739.442,-0.005
2026-05-08 08:25:00,BUY,ENGULFING,4719.97,4711.681,4731.166,CLOSED,SL@1,4722.769,0.301
2026-05-08 08:35:00,BUY,ZONE_BOUNCE,4719.333,4711.348,4731.166,CLOSED,SL@1,4722.291,0.333
2026-05-08 08:40:00,BUY,ENGULFING,4721.36,4713.581,4731.166,CLOSED,SL@0,4713.581,-1.039
2026-05-08 09:00:00,BUY,ZONE_BOUNCE,4715.956,4709.368,4723.475,CLOSED,SL@2,4719.716,0.525
2026-05-08 09:05:00,BUY,ENGULFING,4719.306,4712.257,4723.475,CLOSED,SL@2,4721.39,0.253
2026-05-08 09:15:00,BUY,ZONE_BOUNCE,4718.666,4711.984,4723.475,CLOSED,SL@2,4721.07,0.315
2026-05-08 09:20:00,BUY,ZONE_BOUNCE,4720.022,4713.461,4723.475,CLOSED,SL@3,4722.612,0.349
2026-05-08 09:25:00,BUY,ENGULFING,4720.816,4714.306,4723.475,CLOSED,SL@3,4722.81,0.26
2026-05-08 09:30:00,BUY,ZONE_BOUNCE,4718.186,4711.498,4723.475,CLOSED,SL@0,4711.498,-1.045
2026-05-08 09:35:00,BUY,ZONE_BOUNCE,4714.689,4707.101,4723.475,CLOSED,SL@1,4716.885,0.25
2026-05-08 11:15:00,BUY,ZONE_BOUNCE,4722.046,4714.482,4722.917,CLOSED,SL@3,4722.699,0.047
2026-05-08 11:20:00,BUY,ZONE_BOUNCE,4723.258,4715.946,4723.475,CLOSED,SL@3,4723.421,-0.019
2026-05-08 11:25:00,BUY,PIN_BAR,4723.314,4716.226,4727.324,CLOSED,SL@2,4725.319,0.241
2026-05-08 11:35:00,BUY,ZONE_BOUNCE,4722.402,4715.97,4722.917,CLOSED,SL@3,4722.788,0.013
2026-05-08 11:40:00,BUY,ZONE_BOUNCE,4722.935,4716.573,4723.196,CLOSED,SL@3,4723.131,-0.016
2026-05-08 11:45:00,BUY,ZONE_BOUNCE,4721.354,4715.262,4722.917,CLOSED,SL@0,4715.262,-1.049
2026-05-11 08:15:00,SELL,ZONE_BOUNCE,4671.863,4680.415,4671.496,CLOSED,SL@1,4671.771,-0.024
2026-05-11 08:25:00,SELL,ZONE_BOUNCE,4676.643,4684.92,4674.221,CLOSED,SL@3,4674.826,0.183
2026-05-11 08:30:00,SELL,ENGULFING,4671.708,4679.992,4671.496,CLOSED,SL@3,4671.549,-0.017
2026-05-11 08:35:00,SELL,ZONE_BOUNCE,4671.921,4680.224,4671.496,CLOSED,SL@3,4671.602,0.002
2026-05-11 10:20:00,SELL,ZONE_BOUNCE,4662.356,4668.953,4655.97,CLOSED,SL@1,4660.76,0.197
2026-05-11 10:35:00,SELL,ZONE_BOUNCE,4665.533,4671.84,4664.274,CLOSED,SL@3,4664.589,0.102
2026-05-11 10:40:00,SELL,ENGULFING,4662.862,4669.594,4655.97,CLOSED,SL@0,4669.594,-1.045
2026-05-11 16:35:00,BUY,ZONE_BOUNCE,4722.488,4716.211,4733.587,CLOSED,SL@0,4716.211,-1.048
2026-05-11 16:40:00,BUY,ZONE_BOUNCE,4720.757,4714.377,4733.587,CLOSED,SL@0,4714.377,-1.047
2026-05-12 08:05:00,SELL,ZONE_BOUNCE,4704.767,4712.269,4695.068,CLOSED,SL@1,4702.342,0.283
2026-05-12 08:10:00,SELL,ZONE_BOUNCE,4703.323,4710.679,4695.068,CLOSED,SL@1,4701.259,0.24
2026-05-12 08:25:00,SELL,ZONE_BOUNCE,4701.59,4708.702,4695.068,CLOSED,SL@2,4698.329,0.416
2026-05-12 08:50:00,SELL,ZONE_BOUNCE,4703.553,4710.297,4696.877,CLOSED,SL@2,4700.215,0.45
2026-05-12 09:00:00,SELL,ZONE_BOUNCE,4703.441,4709.423,4698.201,CLOSED,SL@2,4700.821,0.388
2026-05-12 09:05:00,SELL,ENGULFING,4701.459,4707.424,4698.201,CLOSED,SL@3,4699.016,0.359
2026-05-12 09:25:00,SELL,ZONE_BOUNCE,4701.232,4707.007,4698.201,CLOSED,SL@3,4698.959,0.342
2026-05-12 09:35:00,SELL,ZONE_BOUNCE,4702.227,4708.558,4698.201,CLOSED,SL@3,4699.208,0.43
2026-05-12 09:40:00,SELL,ZONE_BOUNCE,4701.658,4708.01,4698.201,CLOSED,SL@3,4699.065,0.361
2026-05-12 09:50:00,SELL,ZONE_BOUNCE,4700.373,4707.889,4698.201,CLOSED,SL@3,4698.744,0.177
2026-05-12 10:00:00,SELL,ZONE_BOUNCE,4699.206,4706.508,4698.201,CLOSED,SL@1,4698.955,-0.007
2026-05-12 10:05:00,SELL,ZONE_BOUNCE,4703.223,4710.614,4698.201,CLOSED,SL@3,4699.457,0.469
2026-05-12 10:15:00,SELL,ZONE_BOUNCE,4704.982,4712.389,4698.201,CLOSED,SL@3,4699.896,0.646
2026-05-12 10:20:00,SELL,ENGULFING,4700.953,4708.714,4698.201,CLOSED,SL@1,4700.265,0.05
2026-05-12 10:25:00,SELL,ZONE_BOUNCE,4701.26,4708.692,4698.201,CLOSED,SL@2,4699.73,0.165
2026-05-12 13:00:00,SELL,ENGULFING,4705.414,4716.612,4697.539,CLOSED,SL@3,4699.508,0.501
2026-05-12 13:05:00,SELL,ENGULFING,4696.285,4708.771,4689.455,CLOSED,SL@2,4692.87,0.249
2026-05-12 14:05:00,SELL,ZONE_BOUNCE,4690.275,4705.754,4689.455,CLOSED,SL@3,4689.66,0.02
2026-05-12 14:10:00,SELL,ZONE_BOUNCE,4691.369,4705.904,4689.455,CLOSED,SL@3,4689.934,0.078
2026-05-12 14:15:00,SELL,ZONE_BOUNCE,4692.665,4706.971,4689.455,CLOSED,SL@3,4690.257,0.147
2026-05-12 14:20:00,SELL,ENGULFING,4688.147,4702.193,4684.328,CLOSED,SL@1,4687.192,0.047
2026-05-12 14:25:00,SELL,ZONE_BOUNCE,4687.507,4700.549,4684.328,CLOSED,SL@3,4685.123,0.16
2026-05-12 14:40:00,SELL,ZONE_BOUNCE,4686.736,4700.47,4684.328,CLOSED,SL@3,4684.93,0.11
2026-05-12 14:45:00,SELL,ZONE_BOUNCE,4685.834,4698.37,4684.328,CLOSED,SL@3,4684.704,0.066
2026-05-12 17:05:00,SELL,ZONE_BOUNCE,4675.91,4683.708,4664.967,CLOSED,SL@0,4683.708,-1.038
2026-05-13 08:00:00,SELL,ZONE_BOUNCE,4702.841,4708.537,4696.916,CLOSED,SL@1,4701.36,0.207
2026-05-13 08:05:00,SELL,ENGULFING,4701.194,4706.873,4696.916,CLOSED,SL@2,4699.055,0.324
2026-05-13 08:10:00,SELL,ZONE_BOUNCE,4700.485,4706.053,4696.916,CLOSED,SL@1,4699.593,0.106
2026-05-13 08:15:00,SELL,ENGULFING,4700.186,4705.536,4696.916,CLOSED,SL@2,4698.551,0.249
2026-05-13 08:55:00,SELL,ZONE_BOUNCE,4700.369,4705.747,4696.916,CLOSED,SL@1,4699.506,0.105
2026-05-13 09:00:00,SELL,ZONE_BOUNCE,4700.59,4705.933,4696.916,CLOSED,SL@2,4698.753,0.288
2026-05-13 09:05:00,SELL,ZONE_BOUNCE,4700.469,4705.837,4696.916,CLOSED,SL@2,4698.693,0.275
2026-05-13 09:10:00,SELL,ENGULFING,4698.144,4703.351,4696.916,CLOSED,SL@3,4697.223,0.119
2026-05-13 09:45:00,SELL,ZONE_BOUNCE,4693.817,4700.76,4685.9,CLOSED,SL@0,4700.76,-1.043
2026-05-13 09:55:00,SELL,ZONE_BOUNCE,4698.063,4704.338,4696.916,CLOSED,SL@0,4704.338,-1.048
2026-05-13 10:05:00,SELL,ZONE_BOUNCE,4698.925,4704.797,4696.916,CLOSED,SL@0,4704.797,-1.051
2026-05-13 10:15:00,SELL,ZONE_BOUNCE,4702.305,4710.31,4696.916,CLOSED,SL@1,4700.958,0.131
2026-05-13 10:20:00,SELL,ZONE_BOUNCE,4700.569,4708.149,4696.916,CLOSED,SL@1,4699.656,0.081
2026-05-13 13:15:00,SELL,ZONE_BOUNCE,4689.819,4698.846,4685.9,CLOSED,SL@3,4686.88,0.292
2026-05-13 13:20:00,SELL,ZONE_BOUNCE,4692.052,4701.017,4691.37,CLOSED,SL@3,4691.541,0.024
2026-05-13 13:25:00,SELL,ZONE_BOUNCE,4693.679,4702.379,4691.37,CLOSED,SL@3,4691.947,0.165
2026-05-13 13:30:00,SELL,ENGULFING,4688.398,4697.15,4685.9,CLOSED,SL@3,4686.524,0.18
2026-05-13 13:55:00,SELL,ZONE_BOUNCE,4682.447,4694.968,4675.918,CLOSED,SL@2,4679.182,0.237
2026-05-13 14:15:00,SELL,ZONE_BOUNCE,4680.954,4692.438,4675.918,CLOSED,SL@3,4677.177,0.303
2026-05-13 14:25:00,SELL,ZONE_BOUNCE,4681.443,4693.284,4675.918,CLOSED,SL@3,4677.299,0.325
2026-05-13 14:45:00,SELL,ENGULFING,4683.77,4694.228,4675.918,CLOSED,SL@3,4677.881,0.534
2026-05-13 14:50:00,SELL,ENGULFING,4681.282,4691.899,4675.918,CLOSED,SL@2,4678.6,0.224
2026-05-13 14:55:00,SELL,ZONE_BOUNCE,4681.157,4691.19,4675.918,CLOSED,SL@1,4679.847,0.101
2026-05-13 15:05:00,SELL,ZONE_BOUNCE,4684.273,4694.133,4677.218,CLOSED,SL@1,4682.509,0.148
2026-05-13 15:10:00,SELL,ZONE_BOUNCE,4688.16,4698.087,4677.218,CLOSED,SL@1,4685.425,0.245
2026-05-13 15:20:00,SELL,ENGULFING,4686.984,4695.763,4677.218,CLOSED,SL@0,4695.763,-1.034
2026-05-13 15:35:00,SELL,ZONE_BOUNCE,4694.933,4703.953,4677.218,CLOSED,SL@0,4703.953,-1.033
2026-05-14 08:05:00,BUY,ZONE_BOUNCE,4697.801,4686.871,4702.437,CLOSED,SL@1,4698.96,0.079
2026-05-14 08:10:00,BUY,ZONE_BOUNCE,4697.677,4687.482,4702.437,CLOSED,SL@2,4700.057,0.204
2026-05-14 08:55:00,SELL,ZONE_BOUNCE,4694.627,4702.221,4694.532,CLOSED,SL@3,4694.556,-0.03
2026-05-14 09:00:00,SELL,ENGULFING,4693.289,4700.687,4690.747,CLOSED,SL@3,4691.383,0.217
2026-05-14 09:05:00,SELL,ZONE_BOUNCE,4692.619,4699.882,4690.747,CLOSED,SL@3,4691.215,0.152
2026-05-14 09:10:00,SELL,ZONE_BOUNCE,4696.084,4703.499,4694.532,CLOSED,SL@3,4694.92,0.117
2026-05-14 09:15:00,SELL,ZONE_BOUNCE,4694.508,4701.957,4693.979,CLOSED,SL@3,4694.111,0.013
2026-05-14 09:20:00,SELL,ZONE_BOUNCE,4695.281,4702.291,4694.532,CLOSED,SL@3,4694.719,0.037
2026-05-14 09:25:00,SELL,ENGULFING,4693.229,4699.981,4690.747,CLOSED,SL@3,4691.368,0.231
2026-05-14 09:35:00,SELL,ZONE_BOUNCE,4694.49,4701.387,4693.979,CLOSED,SL@3,4694.107,0.012
2026-05-14 09:40:00,SELL,ZONE_BOUNCE,4692.496,4699.713,4690.747,CLOSED,SL@1,4692.059,0.019
2026-05-14 09:45:00,SELL,ZONE_BOUNCE,4695.448,4702.776,4694.532,CLOSED,SL@0,4702.776,-1.041
2026-05-14 11:20:00,SELL,ENGULFING,4695.184,4700.933,4693.91,CLOSED,SL@3,4694.229,0.114
2026-05-14 11:25:00,SELL,ENGULFING,4693.571,4699.284,4691.044,CLOSED,SL@3,4691.676,0.279
2026-05-14 11:35:00,SELL,ZONE_BOUNCE,4693.552,4699.523,4691.044,CLOSED,SL@0,4699.523,-1.05
